,0
54421,2022-01-06 06:05:00
54422,2022-01-06 06:10:00
54423,2022-01-06 06:15:00
54424,2022-01-06 06:20:00
54425,2022-01-06 06:25:00
54426,2022-01-06 06:30:00
54427,2022-01-06 06:35:00
54428,2022-01-06 06:40:00
54429,2022-01-06 06:45:00
54430,2022-01-06 06:50:00
54431,2022-01-06 06:55:00
54432,2022-01-06 07:00:00
54433,2022-01-06 07:05:00
54434,2022-01-06 07:10:00
54435,2022-01-06 07:15:00
54436,2022-01-06 07:20:00
54437,2022-01-06 07:25:00
54438,2022-01-06 07:30:00
54439,2022-01-06 07:35:00
54440,2022-01-06 07:40:00
54441,2022-01-06 07:45:00
54442,2022-01-06 07:50:00
54443,2022-01-06 07:55:00
54444,2022-01-06 08:00:00
54445,2022-01-06 08:05:00
54446,2022-01-06 08:10:00
54447,2022-01-06 08:15:00
54448,2022-01-06 08:20:00
54449,2022-01-06 08:25:00
54450,2022-01-06 08:30:00
54451,2022-01-06 08:35:00
54452,2022-01-06 08:40:00
54453,2022-01-06 08:45:00
54454,2022-01-06 08:50:00
54455,2022-01-06 08:55:00
54456,2022-01-06 09:00:00
54457,2022-01-06 09:05:00
54458,2022-01-06 09:10:00
54459,2022-01-06 09:15:00
54460,2022-01-06 09:20:00
54461,2022-01-06 09:25:00
54462,2022-01-06 09:30:00
54463,2022-01-06 09:35:00
54464,2022-01-06 09:40:00
54465,2022-01-06 09:45:00
54466,2022-01-06 09:50:00
54467,2022-01-06 09:55:00
54468,2022-01-06 10:00:00
54469,2022-01-06 10:05:00
54470,2022-01-06 10:10:00
54471,2022-01-06 10:15:00
54472,2022-01-06 10:20:00
54473,2022-01-06 10:25:00
54474,2022-01-06 10:30:00
54475,2022-01-06 10:35:00
54476,2022-01-06 10:40:00
54477,2022-01-06 10:45:00
54478,2022-01-06 10:50:00
54479,2022-01-06 10:55:00
54480,2022-01-06 11:00:00
54481,2022-01-06 11:05:00
54482,2022-01-06 11:10:00
54483,2022-01-06 11:15:00
54484,2022-01-06 11:20:00
54485,2022-01-06 11:25:00
54486,2022-01-06 11:30:00
54487,2022-01-06 11:35:00
54488,2022-01-06 11:40:00
54489,2022-01-06 11:45:00
54490,2022-01-06 11:50:00
54491,2022-01-06 11:55:00
54492,2022-01-06 12:00:00
54493,2022-01-06 12:05:00
54494,2022-01-06 12:10:00
54495,2022-01-06 12:15:00
54496,2022-01-06 12:20:00
54497,2022-01-06 12:25:00
54498,2022-01-06 12:30:00
54499,2022-01-06 12:35:00
54500,2022-01-06 12:40:00
54501,2022-01-06 12:45:00
54502,2022-01-06 12:50:00
54503,2022-01-06 12:55:00
54504,2022-01-06 13:00:00
54505,2022-01-06 13:05:00
54506,2022-01-06 13:10:00
54507,2022-01-06 13:15:00
54508,2022-01-06 13:20:00
54509,2022-01-06 13:25:00
54510,2022-01-06 13:30:00
54511,2022-01-06 13:35:00
54512,2022-01-06 13:40:00
54513,2022-01-06 13:45:00
54514,2022-01-06 13:50:00
54515,2022-01-06 13:55:00
54516,2022-01-06 14:00:00
54517,2022-01-06 14:05:00
54518,2022-01-06 14:10:00
54519,2022-01-06 14:15:00
54520,2022-01-06 14:20:00
54521,2022-01-06 14:25:00
54522,2022-01-06 14:30:00
54523,2022-01-06 14:35:00
54524,2022-01-06 14:40:00
54525,2022-01-06 14:45:00
54526,2022-01-06 14:50:00
54527,2022-01-06 14:55:00
54528,2022-01-06 15:00:00
54529,2022-01-06 15:05:00
54530,2022-01-06 15:10:00
54531,2022-01-06 15:15:00
54532,2022-01-06 15:20:00
54533,2022-01-06 15:25:00
54534,2022-01-06 15:30:00
54535,2022-01-06 15:35:00
54536,2022-01-06 15:40:00
54537,2022-01-06 15:45:00
54538,2022-01-06 15:50:00
54539,2022-01-06 15:55:00
54540,2022-01-06 16:00:00
54541,2022-01-06 16:05:00
54542,2022-01-06 16:10:00
54543,2022-01-06 16:15:00
54544,2022-01-06 16:20:00
54545,2022-01-06 16:25:00
54546,2022-01-06 16:30:00
54547,2022-01-06 16:35:00
54548,2022-01-06 16:40:00
54549,2022-01-06 16:45:00
54550,2022-01-06 16:50:00
54551,2022-01-06 16:55:00
54552,2022-01-06 17:00:00
54553,2022-01-06 17:05:00
54554,2022-01-06 17:10:00
54555,2022-01-06 17:15:00
54556,2022-01-06 17:20:00
54557,2022-01-06 17:25:00
54558,2022-01-06 17:30:00
54559,2022-01-06 17:35:00
54560,2022-01-06 17:40:00
54561,2022-01-06 17:45:00
54562,2022-01-06 17:50:00
54563,2022-01-06 17:55:00
54564,2022-01-06 18:00:00
54565,2022-01-06 18:05:00
54566,2022-01-06 18:10:00
54567,2022-01-06 18:15:00
54568,2022-01-06 18:20:00
54569,2022-01-06 18:25:00
54570,2022-01-06 18:30:00
54571,2022-01-06 18:35:00
54572,2022-01-06 18:40:00
54573,2022-01-06 18:45:00
54574,2022-01-06 18:50:00
54575,2022-01-06 18:55:00
54576,2022-01-06 19:00:00
54577,2022-01-06 19:05:00
54578,2022-01-06 19:10:00
54579,2022-01-06 19:15:00
54580,2022-01-06 19:20:00
54581,2022-01-06 19:25:00
54582,2022-01-06 19:30:00
54583,2022-01-06 19:35:00
54584,2022-01-06 19:40:00
54585,2022-01-06 19:45:00
54586,2022-01-06 19:50:00
54587,2022-01-06 19:55:00
54588,2022-01-06 20:00:00
54589,2022-01-06 20:05:00
54590,2022-01-06 20:10:00
54591,2022-01-06 20:15:00
54592,2022-01-06 20:20:00
54593,2022-01-06 20:25:00
54594,2022-01-06 20:30:00
54595,2022-01-06 20:35:00
54596,2022-01-06 20:40:00
54597,2022-01-06 20:45:00
54598,2022-01-06 20:50:00
54599,2022-01-06 20:55:00
54600,2022-01-06 21:00:00
54601,2022-01-06 21:05:00
54602,2022-01-06 21:10:00
54603,2022-01-06 21:15:00
54604,2022-01-06 21:20:00
54605,2022-01-06 21:25:00
54606,2022-01-06 21:30:00
54607,2022-01-06 21:35:00
54608,2022-01-06 21:40:00
54609,2022-01-06 21:45:00
54610,2022-01-06 21:50:00
54611,2022-01-06 21:55:00
54612,2022-01-06 22:00:00
54613,2022-01-06 22:05:00
54614,2022-01-06 22:10:00
54615,2022-01-06 22:15:00
54616,2022-01-06 22:20:00
54617,2022-01-06 22:25:00
54618,2022-01-06 22:30:00
54619,2022-01-06 22:35:00
54620,2022-01-06 22:40:00
54621,2022-01-06 22:45:00
54622,2022-01-06 22:50:00
54623,2022-01-06 22:55:00
54624,2022-01-06 23:00:00
54625,2022-01-06 23:05:00
54626,2022-01-06 23:10:00
54627,2022-01-06 23:15:00
54628,2022-01-06 23:20:00
54629,2022-01-06 23:25:00
54630,2022-01-06 23:30:00
54631,2022-01-06 23:35:00
54632,2022-01-06 23:40:00
54633,2022-01-06 23:45:00
54634,2022-01-06 23:50:00
54635,2022-01-06 23:55:00
54636,2022-01-07 00:00:00
54637,2022-01-07 00:05:00
54638,2022-01-07 00:10:00
54639,2022-01-07 00:15:00
54640,2022-01-07 00:20:00
54641,2022-01-07 00:25:00
54642,2022-01-07 00:30:00
54643,2022-01-07 00:35:00
54644,2022-01-07 00:40:00
54645,2022-01-07 00:45:00
54646,2022-01-07 00:50:00
54647,2022-01-07 00:55:00
54648,2022-01-07 01:00:00
54649,2022-01-07 01:05:00
54650,2022-01-07 01:10:00
54651,2022-01-07 01:15:00
54652,2022-01-07 01:20:00
54653,2022-01-07 01:25:00
54654,2022-01-07 01:30:00
54655,2022-01-07 01:35:00
54656,2022-01-07 01:40:00
54657,2022-01-07 01:45:00
54658,2022-01-07 01:50:00
54659,2022-01-07 01:55:00
54660,2022-01-07 02:00:00
54661,2022-01-07 02:05:00
54662,2022-01-07 02:10:00
54663,2022-01-07 02:15:00
54664,2022-01-07 02:20:00
54665,2022-01-07 02:25:00
54666,2022-01-07 02:30:00
54667,2022-01-07 02:35:00
54668,2022-01-07 02:40:00
54669,2022-01-07 02:45:00
54670,2022-01-07 02:50:00
54671,2022-01-07 02:55:00
54672,2022-01-07 03:00:00
54673,2022-01-07 03:05:00
54674,2022-01-07 03:10:00
54675,2022-01-07 03:15:00
54676,2022-01-07 03:20:00
54677,2022-01-07 03:25:00
54678,2022-01-07 03:30:00
54679,2022-01-07 03:35:00
54680,2022-01-07 03:40:00
54681,2022-01-07 03:45:00
54682,2022-01-07 03:50:00
54683,2022-01-07 03:55:00
54684,2022-01-07 04:00:00
54685,2022-01-07 04:05:00
54686,2022-01-07 04:10:00
54687,2022-01-07 04:15:00
54688,2022-01-07 04:20:00
54689,2022-01-07 04:25:00
54690,2022-01-07 04:30:00
54691,2022-01-07 04:35:00
54692,2022-01-07 04:40:00
54693,2022-01-07 04:45:00
54694,2022-01-07 04:50:00
54695,2022-01-07 04:55:00
54696,2022-01-07 05:00:00
54697,2022-01-07 05:05:00
54698,2022-01-07 05:10:00
54699,2022-01-07 05:15:00
54700,2022-01-07 05:20:00
54701,2022-01-07 05:25:00
54702,2022-01-07 05:30:00
54703,2022-01-07 05:35:00
54704,2022-01-07 05:40:00
54705,2022-01-07 05:45:00
54706,2022-01-07 05:50:00
54707,2022-01-07 05:55:00
54708,2022-01-07 06:00:00
54709,2022-01-07 06:05:00
54710,2022-01-07 06:10:00
54711,2022-01-07 06:15:00
54712,2022-01-07 06:20:00
54713,2022-01-07 06:25:00
54714,2022-01-07 06:30:00
54715,2022-01-07 06:35:00
54716,2022-01-07 06:40:00
54717,2022-01-07 06:45:00
54718,2022-01-07 06:50:00
54719,2022-01-07 06:55:00
54720,2022-01-07 07:00:00
54721,2022-01-07 07:05:00
54722,2022-01-07 07:10:00
54723,2022-01-07 07:15:00
54724,2022-01-07 07:20:00
54725,2022-01-07 07:25:00
54726,2022-01-07 07:30:00
54727,2022-01-07 07:35:00
54728,2022-01-07 07:40:00
54729,2022-01-07 07:45:00
54730,2022-01-07 07:50:00
54731,2022-01-07 07:55:00
54732,2022-01-07 08:00:00
54733,2022-01-07 08:05:00
54734,2022-01-07 08:10:00
54735,2022-01-07 08:15:00
54736,2022-01-07 08:20:00
54737,2022-01-07 08:25:00
54738,2022-01-07 08:30:00
54739,2022-01-07 08:35:00
54740,2022-01-07 08:40:00
54741,2022-01-07 08:45:00
54742,2022-01-07 08:50:00
54743,2022-01-07 08:55:00
54744,2022-01-07 09:00:00
54745,2022-01-07 09:05:00
54746,2022-01-07 09:10:00
54747,2022-01-07 09:15:00
54748,2022-01-07 09:20:00
54749,2022-01-07 09:25:00
54750,2022-01-07 09:30:00
54751,2022-01-07 09:35:00
54752,2022-01-07 09:40:00
54753,2022-01-07 09:45:00
54754,2022-01-07 09:50:00
54755,2022-01-07 09:55:00
54756,2022-01-07 10:00:00
54757,2022-01-07 10:05:00
54758,2022-01-07 10:10:00
54759,2022-01-07 10:15:00
54760,2022-01-07 10:20:00
54761,2022-01-07 10:25:00
54762,2022-01-07 10:30:00
54763,2022-01-07 10:35:00
54764,2022-01-07 10:40:00
54765,2022-01-07 10:45:00
54766,2022-01-07 10:50:00
54767,2022-01-07 10:55:00
54768,2022-01-07 11:00:00
54769,2022-01-07 11:05:00
54770,2022-01-07 11:10:00
54771,2022-01-07 11:15:00
54772,2022-01-07 11:20:00
54773,2022-01-07 11:25:00
54774,2022-01-07 11:30:00
54775,2022-01-07 11:35:00
54776,2022-01-07 11:40:00
54777,2022-01-07 11:45:00
54778,2022-01-07 11:50:00
54779,2022-01-07 11:55:00
54780,2022-01-07 12:00:00
54781,2022-01-07 12:05:00
54782,2022-01-07 12:10:00
54783,2022-01-07 12:15:00
54784,2022-01-07 12:20:00
54785,2022-01-07 12:25:00
54786,2022-01-07 12:30:00
54787,2022-01-07 12:35:00
54788,2022-01-07 12:40:00
54789,2022-01-07 12:45:00
54790,2022-01-07 12:50:00
54791,2022-01-07 12:55:00
54792,2022-01-07 13:00:00
54793,2022-01-07 13:05:00
54794,2022-01-07 13:10:00
54795,2022-01-07 13:15:00
54796,2022-01-07 13:20:00
54797,2022-01-07 13:25:00
54798,2022-01-07 13:30:00
54799,2022-01-07 13:35:00
54800,2022-01-07 13:40:00
54801,2022-01-07 13:45:00
54802,2022-01-07 13:50:00
54803,2022-01-07 13:55:00
54804,2022-01-07 14:00:00
54805,2022-01-07 14:05:00
54806,2022-01-07 14:10:00
54807,2022-01-07 14:15:00
54808,2022-01-07 14:20:00
54809,2022-01-07 14:25:00
54810,2022-01-07 14:30:00
54811,2022-01-07 14:35:00
54812,2022-01-07 14:40:00
54813,2022-01-07 14:45:00
54814,2022-01-07 14:50:00
54815,2022-01-07 14:55:00
54816,2022-01-07 15:00:00
54817,2022-01-07 15:05:00
54818,2022-01-07 15:10:00
54819,2022-01-07 15:15:00
54820,2022-01-07 15:20:00
54821,2022-01-07 15:25:00
54822,2022-01-07 15:30:00
54823,2022-01-07 15:35:00
54824,2022-01-07 15:40:00
54825,2022-01-07 15:45:00
54826,2022-01-07 15:50:00
54827,2022-01-07 15:55:00
54828,2022-01-07 16:00:00
54829,2022-01-07 16:05:00
54830,2022-01-07 16:10:00
54831,2022-01-07 16:15:00
54832,2022-01-07 16:20:00
54833,2022-01-07 16:25:00
54834,2022-01-07 16:30:00
54835,2022-01-07 16:35:00
54836,2022-01-07 16:40:00
54837,2022-01-07 16:45:00
54838,2022-01-07 16:50:00
54839,2022-01-07 16:55:00
54840,2022-01-07 17:00:00
54841,2022-01-07 17:05:00
54842,2022-01-07 17:10:00
54843,2022-01-07 17:15:00
54844,2022-01-07 17:20:00
54845,2022-01-07 17:25:00
54846,2022-01-07 17:30:00
54847,2022-01-07 17:35:00
54848,2022-01-07 17:40:00
54849,2022-01-07 17:45:00
54850,2022-01-07 17:50:00
54851,2022-01-07 17:55:00
54852,2022-01-07 18:00:00
54853,2022-01-07 18:05:00
54854,2022-01-07 18:10:00
54855,2022-01-07 18:15:00
54856,2022-01-07 18:20:00
54857,2022-01-07 18:25:00
54858,2022-01-07 18:30:00
54859,2022-01-07 18:35:00
54860,2022-01-07 18:40:00
54861,2022-01-07 18:45:00
54862,2022-01-07 18:50:00
54863,2022-01-07 18:55:00
54864,2022-01-07 19:00:00
54865,2022-01-07 19:05:00
54866,2022-01-07 19:10:00
54867,2022-01-07 19:15:00
54868,2022-01-07 19:20:00
54869,2022-01-07 19:25:00
54870,2022-01-07 19:30:00
54871,2022-01-07 19:35:00
54872,2022-01-07 19:40:00
54873,2022-01-07 19:45:00
54874,2022-01-07 19:50:00
54875,2022-01-07 19:55:00
54876,2022-01-07 20:00:00
54877,2022-01-07 20:05:00
54878,2022-01-07 20:10:00
54879,2022-01-07 20:15:00
54880,2022-01-07 20:20:00
54881,2022-01-07 20:25:00
54882,2022-01-07 20:30:00
54883,2022-01-07 20:35:00
54884,2022-01-07 20:40:00
54885,2022-01-07 20:45:00
54886,2022-01-07 20:50:00
54887,2022-01-07 20:55:00
54888,2022-01-07 21:00:00
54889,2022-01-07 21:05:00
54890,2022-01-07 21:10:00
54891,2022-01-07 21:15:00
54892,2022-01-07 21:20:00
54893,2022-01-07 21:25:00
54894,2022-01-07 21:30:00
54895,2022-01-07 21:35:00
54896,2022-01-07 21:40:00
54897,2022-01-07 21:45:00
54898,2022-01-07 21:50:00
54899,2022-01-07 21:55:00
54900,2022-01-07 22:00:00
54901,2022-01-07 22:05:00
54902,2022-01-07 22:10:00
54903,2022-01-07 22:15:00
54904,2022-01-07 22:20:00
54905,2022-01-07 22:25:00
54906,2022-01-07 22:30:00
54907,2022-01-07 22:35:00
54908,2022-01-07 22:40:00
54909,2022-01-07 22:45:00
54910,2022-01-07 22:50:00
54911,2022-01-07 22:55:00
54912,2022-01-07 23:00:00
54913,2022-01-07 23:05:00
54914,2022-01-07 23:10:00
54915,2022-01-07 23:15:00
54916,2022-01-07 23:20:00
54917,2022-01-07 23:25:00
54918,2022-01-07 23:30:00
54919,2022-01-07 23:35:00
54920,2022-01-07 23:40:00
54921,2022-01-07 23:45:00
54922,2022-01-07 23:50:00
54923,2022-01-07 23:55:00
54924,2022-01-08 00:00:00
54925,2022-01-08 00:05:00
54926,2022-01-08 00:10:00
54927,2022-01-08 00:15:00
54928,2022-01-08 00:20:00
54929,2022-01-08 00:25:00
54930,2022-01-08 00:30:00
54931,2022-01-08 00:35:00
54932,2022-01-08 00:40:00
54933,2022-01-08 00:45:00
54934,2022-01-08 00:50:00
54935,2022-01-08 00:55:00
54936,2022-01-08 01:00:00
54937,2022-01-08 01:05:00
54938,2022-01-08 01:10:00
54939,2022-01-08 01:15:00
54940,2022-01-08 01:20:00
54941,2022-01-08 01:25:00
54942,2022-01-08 01:30:00
54943,2022-01-08 01:35:00
54944,2022-01-08 01:40:00
54945,2022-01-08 01:45:00
54946,2022-01-08 01:50:00
54947,2022-01-08 01:55:00
54948,2022-01-08 02:00:00
54949,2022-01-08 02:05:00
54950,2022-01-08 02:10:00
54951,2022-01-08 02:15:00
54952,2022-01-08 02:20:00
54953,2022-01-08 02:25:00
54954,2022-01-08 02:30:00
54955,2022-01-08 02:35:00
54956,2022-01-08 02:40:00
54957,2022-01-08 02:45:00
54958,2022-01-08 02:50:00
54959,2022-01-08 02:55:00
54960,2022-01-08 03:00:00
54961,2022-01-08 03:05:00
54962,2022-01-08 03:10:00
54963,2022-01-08 03:15:00
54964,2022-01-08 03:20:00
54965,2022-01-08 03:25:00
54966,2022-01-08 03:30:00
54967,2022-01-08 03:35:00
54968,2022-01-08 03:40:00
54969,2022-01-08 03:45:00
54970,2022-01-08 03:50:00
54971,2022-01-08 03:55:00
54972,2022-01-08 04:00:00
54973,2022-01-08 04:05:00
54974,2022-01-08 04:10:00
54975,2022-01-08 04:15:00
54976,2022-01-08 04:20:00
54977,2022-01-08 04:25:00
54978,2022-01-08 04:30:00
54979,2022-01-08 04:35:00
54980,2022-01-08 04:40:00
54981,2022-01-08 04:45:00
54982,2022-01-08 04:50:00
54983,2022-01-08 04:55:00
54984,2022-01-08 05:00:00
54985,2022-01-08 05:05:00
54986,2022-01-08 05:10:00
54987,2022-01-08 05:15:00
54988,2022-01-08 05:20:00
54989,2022-01-08 05:25:00
54990,2022-01-08 05:30:00
54991,2022-01-08 05:35:00
54992,2022-01-08 05:40:00
54993,2022-01-08 05:45:00
54994,2022-01-08 05:50:00
54995,2022-01-08 05:55:00
54996,2022-01-08 06:00:00
54997,2022-01-08 06:05:00
54998,2022-01-08 06:10:00
54999,2022-01-08 06:15:00
55000,2022-01-08 06:20:00
55001,2022-01-08 06:25:00
55002,2022-01-08 06:30:00
55003,2022-01-08 06:35:00
55004,2022-01-08 06:40:00
55005,2022-01-08 06:45:00
55006,2022-01-08 06:50:00
55007,2022-01-08 06:55:00
55008,2022-01-08 07:00:00
55009,2022-01-08 07:05:00
55010,2022-01-08 07:10:00
55011,2022-01-08 07:15:00
55012,2022-01-08 07:20:00
55013,2022-01-08 07:25:00
55014,2022-01-08 07:30:00
55015,2022-01-08 07:35:00
55016,2022-01-08 07:40:00
55017,2022-01-08 07:45:00
55018,2022-01-08 07:50:00
55019,2022-01-08 07:55:00
55020,2022-01-08 08:00:00
55021,2022-01-08 08:05:00
55022,2022-01-08 08:10:00
55023,2022-01-08 08:15:00
55024,2022-01-08 08:20:00
55025,2022-01-08 08:25:00
55026,2022-01-08 08:30:00
55027,2022-01-08 08:35:00
55028,2022-01-08 08:40:00
55029,2022-01-08 08:45:00
55030,2022-01-08 08:50:00
55031,2022-01-08 08:55:00
55032,2022-01-08 09:00:00
55033,2022-01-08 09:05:00
55034,2022-01-08 09:10:00
55035,2022-01-08 09:15:00
55036,2022-01-08 09:20:00
55037,2022-01-08 09:25:00
55038,2022-01-08 09:30:00
55039,2022-01-08 09:35:00
55040,2022-01-08 09:40:00
55041,2022-01-08 09:45:00
55042,2022-01-08 09:50:00
55043,2022-01-08 09:55:00
55044,2022-01-08 10:00:00
55045,2022-01-08 10:05:00
55046,2022-01-08 10:10:00
55047,2022-01-08 10:15:00
55048,2022-01-08 10:20:00
55049,2022-01-08 10:25:00
55050,2022-01-08 10:30:00
55051,2022-01-08 10:35:00
55052,2022-01-08 10:40:00
55053,2022-01-08 10:45:00
55054,2022-01-08 10:50:00
55055,2022-01-08 10:55:00
55056,2022-01-08 11:00:00
55057,2022-01-08 11:05:00
55058,2022-01-08 11:10:00
55059,2022-01-08 11:15:00
55060,2022-01-08 11:20:00
55061,2022-01-08 11:25:00
55062,2022-01-08 11:30:00
55063,2022-01-08 11:35:00
55064,2022-01-08 11:40:00
55065,2022-01-08 11:45:00
55066,2022-01-08 11:50:00
55067,2022-01-08 11:55:00
55068,2022-01-08 12:00:00
55069,2022-01-08 12:05:00
55070,2022-01-08 12:10:00
55071,2022-01-08 12:15:00
55072,2022-01-08 12:20:00
55073,2022-01-08 12:25:00
55074,2022-01-08 12:30:00
55075,2022-01-08 12:35:00
55076,2022-01-08 12:40:00
55077,2022-01-08 12:45:00
55078,2022-01-08 12:50:00
55079,2022-01-08 12:55:00
55080,2022-01-08 13:00:00
55081,2022-01-08 13:05:00
55082,2022-01-08 13:10:00
55083,2022-01-08 13:15:00
55084,2022-01-08 13:20:00
55085,2022-01-08 13:25:00
55086,2022-01-08 13:30:00
55087,2022-01-08 13:35:00
55088,2022-01-08 13:40:00
55089,2022-01-08 13:45:00
55090,2022-01-08 13:50:00
55091,2022-01-08 13:55:00
55092,2022-01-08 14:00:00
55093,2022-01-08 14:05:00
55094,2022-01-08 14:10:00
55095,2022-01-08 14:15:00
55096,2022-01-08 14:20:00
55097,2022-01-08 14:25:00
55098,2022-01-08 14:30:00
55099,2022-01-08 14:35:00
55100,2022-01-08 14:40:00
55101,2022-01-08 14:45:00
55102,2022-01-08 14:50:00
55103,2022-01-08 14:55:00
55104,2022-01-08 15:00:00
55105,2022-01-08 15:05:00
55106,2022-01-08 15:10:00
55107,2022-01-08 15:15:00
55108,2022-01-08 15:20:00
55109,2022-01-08 15:25:00
55110,2022-01-08 15:30:00
55111,2022-01-08 15:35:00
55112,2022-01-08 15:40:00
55113,2022-01-08 15:45:00
55114,2022-01-08 15:50:00
55115,2022-01-08 15:55:00
55116,2022-01-08 16:00:00
55117,2022-01-08 16:05:00
55118,2022-01-08 16:10:00
55119,2022-01-08 16:15:00
55120,2022-01-08 16:20:00
55121,2022-01-08 16:25:00
55122,2022-01-08 16:30:00
55123,2022-01-08 16:35:00
55124,2022-01-08 16:40:00
55125,2022-01-08 16:45:00
55126,2022-01-08 16:50:00
55127,2022-01-08 16:55:00
55128,2022-01-08 17:00:00
55129,2022-01-08 17:05:00
55130,2022-01-08 17:10:00
55131,2022-01-08 17:15:00
55132,2022-01-08 17:20:00
55133,2022-01-08 17:25:00
55134,2022-01-08 17:30:00
55135,2022-01-08 17:35:00
55136,2022-01-08 17:40:00
55137,2022-01-08 17:45:00
55138,2022-01-08 17:50:00
55139,2022-01-08 17:55:00
55140,2022-01-08 18:00:00
55141,2022-01-08 18:05:00
55142,2022-01-08 18:10:00
55143,2022-01-08 18:15:00
55144,2022-01-08 18:20:00
55145,2022-01-08 18:25:00
55146,2022-01-08 18:30:00
55147,2022-01-08 18:35:00
55148,2022-01-08 18:40:00
55149,2022-01-08 18:45:00
55150,2022-01-08 18:50:00
55151,2022-01-08 18:55:00
55152,2022-01-08 19:00:00
55153,2022-01-08 19:05:00
55154,2022-01-08 19:10:00
55155,2022-01-08 19:15:00
55156,2022-01-08 19:20:00
55157,2022-01-08 19:25:00
55158,2022-01-08 19:30:00
55159,2022-01-08 19:35:00
55160,2022-01-08 19:40:00
55161,2022-01-08 19:45:00
55162,2022-01-08 19:50:00
55163,2022-01-08 19:55:00
55164,2022-01-08 20:00:00
55165,2022-01-08 20:05:00
55166,2022-01-08 20:10:00
55167,2022-01-08 20:15:00
55168,2022-01-08 20:20:00
55169,2022-01-08 20:25:00
55170,2022-01-08 20:30:00
55171,2022-01-08 20:35:00
55172,2022-01-08 20:40:00
55173,2022-01-08 20:45:00
55174,2022-01-08 20:50:00
55175,2022-01-08 20:55:00
55176,2022-01-08 21:00:00
55177,2022-01-08 21:05:00
55178,2022-01-08 21:10:00
55179,2022-01-08 21:15:00
55180,2022-01-08 21:20:00
55181,2022-01-08 21:25:00
55182,2022-01-08 21:30:00
55183,2022-01-08 21:35:00
55184,2022-01-08 21:40:00
55185,2022-01-08 21:45:00
55186,2022-01-08 21:50:00
55187,2022-01-08 21:55:00
55188,2022-01-08 22:00:00
55189,2022-01-08 22:05:00
55190,2022-01-08 22:10:00
55191,2022-01-08 22:15:00
55192,2022-01-08 22:20:00
55193,2022-01-08 22:25:00
55194,2022-01-08 22:30:00
55195,2022-01-08 22:35:00
55196,2022-01-08 22:40:00
55197,2022-01-08 22:45:00
55198,2022-01-08 22:50:00
55199,2022-01-08 22:55:00
55200,2022-01-08 23:00:00
55201,2022-01-08 23:05:00
55202,2022-01-08 23:10:00
55203,2022-01-08 23:15:00
55204,2022-01-08 23:20:00
55205,2022-01-08 23:25:00
55206,2022-01-08 23:30:00
55207,2022-01-08 23:35:00
55208,2022-01-08 23:40:00
55209,2022-01-08 23:45:00
55210,2022-01-08 23:50:00
55211,2022-01-08 23:55:00
55212,2022-01-09 00:00:00
55213,2022-01-09 00:05:00
55214,2022-01-09 00:10:00
55215,2022-01-09 00:15:00
55216,2022-01-09 00:20:00
55217,2022-01-09 00:25:00
55218,2022-01-09 00:30:00
55219,2022-01-09 00:35:00
55220,2022-01-09 00:40:00
55221,2022-01-09 00:45:00
55222,2022-01-09 00:50:00
55223,2022-01-09 00:55:00
55224,2022-01-09 01:00:00
55225,2022-01-09 01:05:00
55226,2022-01-09 01:10:00
55227,2022-01-09 01:15:00
55228,2022-01-09 01:20:00
55229,2022-01-09 01:25:00
55230,2022-01-09 01:30:00
55231,2022-01-09 01:35:00
55232,2022-01-09 01:40:00
55233,2022-01-09 01:45:00
55234,2022-01-09 01:50:00
55235,2022-01-09 01:55:00
55236,2022-01-09 02:00:00
55237,2022-01-09 02:05:00
55238,2022-01-09 02:10:00
55239,2022-01-09 02:15:00
55240,2022-01-09 02:20:00
55241,2022-01-09 02:25:00
55242,2022-01-09 02:30:00
55243,2022-01-09 02:35:00
55244,2022-01-09 02:40:00
55245,2022-01-09 02:45:00
55246,2022-01-09 02:50:00
55247,2022-01-09 02:55:00
55248,2022-01-09 03:00:00
55249,2022-01-09 03:05:00
55250,2022-01-09 03:10:00
55251,2022-01-09 03:15:00
55252,2022-01-09 03:20:00
55253,2022-01-09 03:25:00
55254,2022-01-09 03:30:00
55255,2022-01-09 03:35:00
55256,2022-01-09 03:40:00
55257,2022-01-09 03:45:00
55258,2022-01-09 03:50:00
55259,2022-01-09 03:55:00
55260,2022-01-09 04:00:00
55261,2022-01-09 04:05:00
55262,2022-01-09 04:10:00
55263,2022-01-09 04:15:00
55264,2022-01-09 04:20:00
55265,2022-01-09 04:25:00
55266,2022-01-09 04:30:00
55267,2022-01-09 04:35:00
55268,2022-01-09 04:40:00
55269,2022-01-09 04:45:00
55270,2022-01-09 04:50:00
55271,2022-01-09 04:55:00
55272,2022-01-09 05:00:00
55273,2022-01-09 05:05:00
55274,2022-01-09 05:10:00
55275,2022-01-09 05:15:00
55276,2022-01-09 05:20:00
55277,2022-01-09 05:25:00
55278,2022-01-09 05:30:00
55279,2022-01-09 05:35:00
55280,2022-01-09 05:40:00
55281,2022-01-09 05:45:00
55282,2022-01-09 05:50:00
55283,2022-01-09 05:55:00
55284,2022-01-09 06:00:00
55285,2022-01-09 06:05:00
55286,2022-01-09 06:10:00
55287,2022-01-09 06:15:00
55288,2022-01-09 06:20:00
55289,2022-01-09 06:25:00
55290,2022-01-09 06:30:00
55291,2022-01-09 06:35:00
55292,2022-01-09 06:40:00
55293,2022-01-09 06:45:00
55294,2022-01-09 06:50:00
